"id","neighbourhood","minimum_nights","price"
15033685,"Upper West Side",1,168
15034827,"Greenpoint",1,130
15034950,"Bedford-Stuyvesant",1,50
15036330,"Harlem",1,60
15037461,"Williamsburg",1,37
15037640,"Kensington",1,40
15041647,"Corona",1,60
15043534,"Sunnyside",1,55
15043788,"Sunnyside",1,45
15043817,"Sunnyside",1,50
15056748,"Bushwick",1,40
15057717,"Murray Hill",1,115
15069131,"Concourse Village",1,159
15083267,"Chelsea",1,110
15086143,"Jamaica",1,79
15087285,"Flatlands",1,85
15087800,"St. Albans",1,65
15099669,"Lower East Side",1,225
15114265,"East Harlem",1,95
15115382,"Crown Heights",1,90
15126360,"Midtown",1,475
15126686,"Astoria",1,90
15128456,"Bushwick",1,65
15130158,"Maspeth",1,46
15131952,"Bushwick",1,80
15132151,"Murray Hill",1,249
15133055,"Ridgewood",1,48
15133972,"Brighton Beach",1,35
15141938,"Chelsea",1,180
15142409,"Gramercy",1,299
15144127,"Sunset Park",1,50
15145285,"Upper East Side",1,300
15147943,"Downtown Brooklyn",1,139
15154905,"Greenpoint",1,130
15156627,"Bushwick",1,70
15164526,"Sunset Park",1,60
15166520,"Sunset Park",1,60
15173557,"Williamsburg",1,100
15174230,"East Harlem",1,95
15176641,"Whitestone",1,85
15177635,"Sunset Park",1,70
15178725,"St. George",1,150
15188738,"St. Albans",1,85
15191179,"Bath Beach",1,85
15194011,"Jamaica",1,65
15196650,"East Village",1,110
15206331,"Washington Heights",1,79
15207725,"St. George",1,110
15221833,"Harlem",1,35
15222861,"Bushwick",1,95
15223434,"Chinatown",1,75
15246070,"Upper West Side",1,49
15249063,"Upper East Side",1,375
15250168,"Williamsburg",1,85
15262831,"Springfield Gardens",1,49
15271865,"Bedford-Stuyvesant",1,80
15271897,"Gramercy",1,82
15273936,"Woodlawn",1,68
15282411,"Chelsea",1,120
15288813,"Jamaica",1,75
15289231,"South Slope",1,144
15289766,"Harlem",1,550
15296557,"Bushwick",1,51
15296957,"Lower East Side",1,118
15297194,"St. George",1,70
15297704,"Lower East Side",1,118
15298236,"Lower East Side",1,118
15301499,"Chinatown",1,300
15307603,"Bronxdale",1,35
15310417,"Crown Heights",1,75
15312128,"Fort Greene",1,88
15321266,"Harlem",1,120
15321861,"East Elmhurst",1,50
15324045,"Bushwick",1,390
15326614,"Williamsburg",1,60
15328018,"Bushwick",1,45
15328242,"St. Albans",1,55
15328271,"Maspeth",1,105
15329520,"Kew Gardens Hills",1,399
15334973,"Bushwick",1,38
15338155,"Woodside",1,85
15339227,"Sunnyside",1,70
15344255,"Chelsea",1,225
15344749,"Chinatown",1,100
15356673,"Williamsburg",1,110
15360364,"Upper East Side",1,78
15360787,"Harlem",1,99
15377806,"Harlem",1,100
15379480,"Greenwich Village",1,183
15393637,"East Harlem",1,100
15394295,"Jamaica",1,70
15394525,"Bedford-Stuyvesant",1,80
15406357,"Lower East Side",1,85
15411945,"Midtown",1,108
15423388,"Williamsburg",1,101
15423623,"Williamsburg",1,90
15425744,"Washington Heights",1,65
15435714,"South Ozone Park",1,29
15437906,"East Harlem",1,80
15437922,"Williamsburg",1,90
15447090,"Murray Hill",1,205
15447148,"Prospect-Lefferts Gardens",1,87
15452258,"Hell's Kitchen",1,98
15453102,"Flatbush",1,40
15454216,"Williamsburg",1,90
15455305,"Williamsburg",1,350
15468038,"Harlem",1,65
15470678,"Williamsburg",1,100
15470951,"Fort Hamilton",1,40
15473730,"Richmond Hill",1,33
15474504,"Cambria Heights",1,39
15475362,"Upper West Side",1,120
15476467,"Harlem",1,75
15481609,"Bedford-Stuyvesant",1,65
15482081,"Bedford-Stuyvesant",1,50
15482512,"Bedford-Stuyvesant",1,50
15486072,"Bushwick",1,125
15492502,"Williamsburg",1,70
15495441,"Park Slope",1,45
15496496,"Bushwick",1,65
15497568,"Harlem",1,99
15500460,"Jackson Heights",1,80
15507436,"Midtown",1,189
15513127,"East Flatbush",1,70
15521674,"Nolita",1,65
15522627,"South Slope",1,70
15532430,"Midland Beach",1,80
15538057,"Maspeth",1,75
15542745,"Bay Ridge",1,90
15543090,"Bedford-Stuyvesant",1,61
15546982,"Clinton Hill",1,95
15560799,"Midtown",1,195
15563361,"Park Slope",1,135
15568740,"Upper East Side",1,110
15569399,"St. Albans",1,63
15576821,"Pelham Gardens",1,35
15582096,"West Village",1,120
15582426,"Jamaica",1,159
15597266,"Arverne",1,60
15598367,"Cambria Heights",1,47
15604499,"Coney Island",1,95
15604507,"East New York",1,93
15628789,"Bay Ridge",1,126
15633514,"Midtown",1,125
15635167,"Midtown",1,210
15635287,"Jamaica Hills",1,65
15649021,"Astoria",1,49
15663344,"Greenpoint",1,60
15663586,"Hell's Kitchen",1,175
15664037,"Flatiron District",1,236
15664673,"Chelsea",1,120
15665469,"Kensington",1,54
15671751,"East Harlem",1,60
15672772,"Williamsburg",1,260
15677846,"Long Island City",1,65
15679326,"Flushing",1,96
15681476,"Williamsburg",1,109
15685669,"Williamsburg",1,99
15693063,"West Village",1,300
15699791,"East Village",1,155
15701072,"Midtown",1,179
15702021,"Bushwick",1,45
15704180,"Williamsburg",1,350
15704213,"Tribeca",1,95
15707188,"Harlem",1,89
15715485,"Park Slope",1,100
15716189,"Ditmars Steinway",1,55
15717865,"Glendale",1,40
15720498,"Kensington",1,111
15725732,"Bay Ridge",1,116
15728780,"Lower East Side",1,333
15734642,"Sunset Park",1,89
15745528,"Hell's Kitchen",1,92
15756248,"Upper West Side",1,119
15761285,"Upper East Side",1,270
15781214,"Washington Heights",1,75
15781578,"Bedford-Stuyvesant",1,80
15782266,"Two Bridges",1,125
15782300,"Bedford-Stuyvesant",1,54
15785088,"Crown Heights",1,139
15787037,"Sunnyside",1,139
15788050,"Bedford-Stuyvesant",1,49
15789384,"Stuyvesant Town",1,175
15790640,"Upper West Side",1,80
15798809,"Jackson Heights",1,70
15799603,"Prospect-Lefferts Gardens",1,500
15801194,"Upper West Side",1,60
15801639,"Woodside",1,40
15813866,"Bushwick",1,28
15815905,"Lower East Side",1,160
15816930,"Bushwick",1,49
15818608,"Murray Hill",1,400
15818624,"Fort Greene",1,80
15819242,"Crown Heights",1,87
15831005,"East Flatbush",1,80
15833471,"Bedford-Stuyvesant",1,142
15841513,"Williamsburg",1,150
15843671,"Flushing",1,85
15844840,"Corona",1,40
15853165,"Williamsburg",1,72
15855156,"Astoria",1,55
15857334,"Midtown",1,1020
15857916,"Bedford-Stuyvesant",1,53
15858847,"Harlem",1,164
15858922,"Harlem",1,164
15860051,"East Village",1,70
15862199,"Astoria",1,100
15865251,"Upper East Side",1,60
15866496,"Bushwick",1,43
15867800,"Williamsburg",1,105
15884157,"Bushwick",1,50
15884886,"Bedford-Stuyvesant",1,70
15887617,"South Ozone Park",1,120
15888899,"Cypress Hills",1,25
15890547,"Greenpoint",1,89
15903188,"Astoria",1,70
15910575,"Midtown",1,115
15916709,"Norwood",1,40
15926876,"Kingsbridge",1,55
15928774,"Elmhurst",1,40
15929625,"Gramercy",1,110
15930602,"Harlem",1,60
15941474,"Briarwood",1,120
15943090,"Bedford-Stuyvesant",1,45
15943497,"Bedford-Stuyvesant",1,40
15952702,"West Village",1,147
15956162,"Sunnyside",1,75
15956772,"Bushwick",1,60
15967392,"East Harlem",1,135
15970318,"Briarwood",1,65
15971342,"Upper East Side",1,150
15975039,"Williamsburg",1,91
15979856,"Harlem",1,150
15981246,"Upper East Side",1,500
15982208,"Bushwick",1,45
15984984,"Clinton Hill",1,195
15986775,"Harlem",1,35
15986856,"Long Island City",1,52
15988392,"Stapleton",1,49
15988494,"Harlem",1,103
15990572,"Bushwick",1,35
15992078,"Hell's Kitchen",1,99
16002841,"Chelsea",1,125
16010428,"Bushwick",1,50
16014791,"Hell's Kitchen",1,110
16015053,"Williamsburg",1,149
16015571,"Flatlands",1,22
16026000,"Midtown",1,90
16027709,"Williamsburg",1,47
16028674,"Lower East Side",1,109
16040987,"East Flatbush",1,50
16050505,"Bedford-Stuyvesant",1,75
16054200,"Gramercy",1,110
16054732,"Bedford-Stuyvesant",1,60
16058082,"Morris Heights",1,75
16063885,"Harlem",1,160
16083752,"Upper East Side",1,120
16085436,"Flushing",1,48
16085817,"Sunset Park",1,73
16086320,"Sunset Park",1,69
16086382,"East Village",1,170
16086891,"Sunset Park",1,66
16095875,"Prospect Heights",1,125
16107664,"Chelsea",1,181
16111812,"Corona",1,125
16113712,"East Harlem",1,175
16123943,"Arrochar",1,105
16135897,"Bedford-Stuyvesant",1,55
16146834,"Elmhurst",1,30
16148141,"Washington Heights",1,80
16156753,"Forest Hills",1,60
16159778,"Williamsburg",1,90
16164699,"Fresh Meadows",1,94
16166989,"Williamsburg",1,110
16170544,"Chelsea",1,60
16171595,"Upper West Side",1,110
16172073,"Flatbush",1,72
16173564,"Midtown",1,1200
16175456,"Williamsburg",1,99
16175740,"Flushing",1,38
16177970,"Upper East Side",1,114
16179862,"Bedford-Stuyvesant",1,75
16190577,"East Harlem",1,150
16191596,"Sunset Park",1,54
16191967,"Sunset Park",1,53
16193259,"Sunset Park",1,48
16193749,"Elmhurst",1,70
16202083,"Prospect-Lefferts Gardens",1,75
16205027,"Cobble Hill",1,114
16205431,"Nolita",1,387
16205941,"Williamsburg",1,58
16206383,"Astoria",1,50
16212477,"Kensington",1,80
16213608,"Sunnyside",1,109
16214854,"Crown Heights",1,50
16224040,"Gowanus",1,150
16224408,"Astoria",1,75
16226066,"Sunset Park",1,64
16226427,"Williamsburg",1,55
16227237,"Williamsburg",1,165
16227469,"Upper East Side",1,132
16227719,"Gowanus",1,169
16229170,"Lower East Side",1,200
16229699,"Greenwich Village",1,200
16233577,"Springfield Gardens",1,60
16239225,"Flatbush",1,90
16243823,"Williamsburg",1,360
16252761,"Prospect-Lefferts Gardens",1,80
16253053,"West Village",1,90
16253413,"Arverne",1,69
16253465,"Chelsea",1,128
16254609,"Arverne",1,200
16260117,"Sunnyside",1,95
16260362,"Hell's Kitchen",1,150
16267197,"Elmhurst",1,53
16270389,"Elmhurst",1,150
16271051,"Elmhurst",1,120
16271818,"Chinatown",1,250
16274836,"Bedford-Stuyvesant",1,37
16275030,"Bedford-Stuyvesant",1,29
16275733,"Upper East Side",1,100
16276632,"East Elmhurst",1,48
16276834,"East Flatbush",1,49
16287895,"Norwood",1,125
16289576,"Upper West Side",1,80
16298489,"Bedford-Stuyvesant",1,35
16299269,"Bushwick",1,43
16301173,"Bushwick",1,28
16301464,"Hell's Kitchen",1,97
16308331,"Greenpoint",1,63
16309856,"Upper East Side",1,100
16312966,"Washington Heights",1,75
16313932,"Hell's Kitchen",1,70
16314419,"Bedford-Stuyvesant",1,25
16322134,"East Village",1,300
16324410,"East Elmhurst",1,33
16324411,"East Elmhurst",1,45
16325899,"East Elmhurst",1,45
16328372,"Bedford-Stuyvesant",1,100
16331645,"Hell's Kitchen",1,155
16334686,"Sheepshead Bay",1,37
16335618,"Flatbush",1,71
16336709,"Roosevelt Island",1,50
16336867,"Williamsburg",1,60
16338143,"Elmhurst",1,50
16339175,"Lower East Side",1,177
16348791,"West Village",1,2590
16352250,"East Harlem",1,65
16353485,"Williamsburg",1,45
16361717,"Williamsburg",1,125
16362226,"Flushing",1,48
16363328,"Sheepshead Bay",1,40
16363498,"Williamsburg",1,120
16363747,"Carroll Gardens",1,45
16368541,"Astoria",1,119
16370096,"Bedford-Stuyvesant",1,38
16374702,"East Village",1,499
16376497,"Stuyvesant Town",1,110
16378706,"Greenpoint",1,67
16381008,"East Harlem",1,105
16382035,"West Village",1,190
16389531,"East Village",1,190
16390662,"Flushing",1,35
16392514,"Theater District",1,100
16393191,"Chelsea",1,85
16393395,"Chelsea",1,85
16394179,"Brownsville",1,28
16394193,"Ridgewood",1,45
16394440,"Clinton Hill",1,120
16394576,"East Harlem",1,89
16395341,"Washington Heights",1,40
16395800,"Lower East Side",1,99
16395966,"Crown Heights",1,225
16396241,"Williamsburg",1,280
16405036,"Chelsea",1,95
16409970,"Hell's Kitchen",1,79
16413425,"East Harlem",1,89
16413797,"Bedford-Stuyvesant",1,50
16414081,"Bedford-Stuyvesant",1,58
16415769,"Washington Heights",1,53
16424565,"South Ozone Park",1,89
16424684,"Park Slope",1,75
16424934,"East Village",1,135
16425205,"Parkchester",1,40
16426123,"Carroll Gardens",1,350
16426559,"Lower East Side",1,125
16427742,"Upper West Side",1,86
16429097,"Williamsburg",1,116
16437333,"Greenwich Village",1,275
16439426,"Crown Heights",1,41
16440192,"Chelsea",1,85
16442660,"East Harlem",1,75
16449771,"Arverne",1,55
16453520,"Williamsburg",1,100
16463598,"Midtown",1,145
16465690,"East Village",1,90
16468001,"Upper West Side",1,200
16468083,"Bushwick",1,59
16469132,"East Harlem",1,77
16469710,"Upper East Side",1,113
16475309,"East Village",1,450
16475570,"East Elmhurst",1,40
16480421,"Bushwick",1,69
16485273,"Inwood",1,120
16487157,"Rego Park",1,110
16491507,"Williamsburg",1,98
16491731,"Hell's Kitchen",1,79
16493084,"Hell's Kitchen",1,200
16506579,"Chelsea",1,85
16507990,"Upper West Side",1,165
16528572,"Williamsburg",1,45
16529755,"Chelsea",1,115
16530373,"Navy Yard",1,135
16530947,"Williamsburg",1,80
16533105,"Harlem",1,87
16546903,"Harlem",1,75
16547073,"Williamsburg",1,200
16554739,"Flatbush",1,69
16556049,"East Flatbush",1,90
16556211,"East Flatbush",1,80
16559041,"Astoria",1,81
16559061,"Harlem",1,85
16561990,"Upper East Side",1,91
16568106,"Sunset Park",1,175
16569426,"East Flatbush",1,75
16570631,"Bushwick",1,80
16570978,"Richmond Hill",1,225
16575852,"Hollis",1,120
16578112,"Flatbush",1,36
16581779,"Bedford-Stuyvesant",1,149
16582351,"Prospect Heights",1,41
16585605,"Harlem",1,50
16586422,"Clinton Hill",1,50
16587776,"Bedford-Stuyvesant",1,55
16590264,"Upper West Side",1,190
16595351,"Upper East Side",1,80
16601748,"East Village",1,67
16601841,"East Elmhurst",1,40
16603017,"Washington Heights",1,96
16604112,"Jamaica",1,72
16604913,"Flushing",1,65
16612424,"Bedford-Stuyvesant",1,30
16613506,"Forest Hills",1,100
16613993,"Civic Center",1,70
16614389,"Ridgewood",1,73
16616410,"Astoria",1,69
16618049,"Bushwick",1,56
16619241,"Springfield Gardens",1,89
16625310,"Bedford-Stuyvesant",1,29
16627548,"Harlem",1,80
16629299,"East Harlem",1,85
16634459,"Harlem",1,141
16634534,"East Harlem",1,50
16637954,"Richmond Hill",1,70
16644599,"Rego Park",1,35
16651879,"Hell's Kitchen",1,100
16657247,"East Harlem",1,64
16659292,"Fort Greene",1,95
16673329,"East Harlem",1,91
16674839,"East Village",1,75
16677866,"East Harlem",1,105
16686651,"Lower East Side",1,200
16708143,"Prospect-Lefferts Gardens",1,50
16710016,"Crown Heights",1,69
16722762,"Harlem",1,100
16725576,"East Harlem",1,99
16725924,"East Harlem",1,75
16731782,"Windsor Terrace",1,98
16732266,"Park Slope",1,165
16735801,"Harlem",1,100
16735848,"Richmond Hill",1,33
16739891,"Harlem",1,158
16740081,"Chinatown",1,100
16740218,"Williamsburg",1,70
16740779,"Williamsburg",1,77
16749235,"Chinatown",1,175
16753723,"West Village",1,68
16757281,"Harlem",1,50
16757480,"Bedford-Stuyvesant",1,37
16766743,"Flatbush",1,123
16768665,"Harlem",1,175
16783144,"Roosevelt Island",1,75
16795470,"East Harlem",1,88
16795643,"East Harlem",1,98
16805065,"Chelsea",1,230
16805869,"Lower East Side",1,100
16807028,"Flatbush",1,1000
16807749,"Prospect Heights",1,85
16814205,"Jamaica",1,53
16851711,"Flatbush",1,75
16854141,"East New York",1,100
16855055,"Williamsburg",1,85
16869999,"Harlem",1,55
16870827,"Bay Ridge",1,800
16873148,"Maspeth",1,175
16874685,"Chelsea",1,200
16884012,"Washington Heights",1,200
16884027,"Harlem",1,120
16892151,"Williamsburg",1,60
16893030,"Theater District",1,195
16896105,"Bedford-Stuyvesant",1,47
16897115,"Upper West Side",1,53
16897611,"Lower East Side",1,95
16899058,"SoHo",1,459
16912472,"East Village",1,90
16914299,"Park Slope",1,120
16916234,"Kips Bay",1,73
16917225,"Chinatown",1,91
16929145,"Upper East Side",1,65
16930662,"Astoria",1,44
16931894,"Bushwick",1,65
16943178,"Kips Bay",1,49
16944182,"Crown Heights",1,49
16954154,"Kensington",1,45
16959759,"Crown Heights",1,82
16965968,"Lower East Side",1,97
16965972,"Lower East Side",1,99
16972627,"Upper West Side",1,243
16976215,"Chelsea",1,125
16976267,"Rego Park",1,30
16987293,"Clinton Hill",1,150
16987479,"Clinton Hill",1,150
16995743,"Williamsburg",1,35
17005665,"East Harlem",1,85
17007971,"Rego Park",1,40
17014341,"East Flatbush",1,91
17014809,"Harlem",1,118
17023591,"Fresh Meadows",1,40
17026435,"Bushwick",1,30
17027226,"Fort Hamilton",1,87
17029902,"Rego Park",1,30
17030043,"Bedford-Stuyvesant",1,900
17040990,"Clinton Hill",1,126
17070038,"Harlem",1,46
17071462,"Chelsea",1,99
17072544,"Chinatown",1,65
17073870,"Arrochar",1,60
17076571,"Upper West Side",1,165
17078010,"Bushwick",1,150
17078612,"East Harlem",1,65
17079313,"East Harlem",1,103
17093180,"Upper East Side",1,160
17095035,"Pelham Gardens",1,35
17095296,"Greenpoint",1,55
17095925,"Bushwick",1,46
17105446,"Ditmars Steinway",1,70
17108224,"Chelsea",1,600
17109623,"East Village",1,125
17120052,"East Village",1,125
17121563,"Harlem",1,85
17122333,"West Village",1,600
17125159,"Harlem",1,125
17129825,"Morningside Heights",1,35
17136721,"SoHo",1,80
17137388,"Greenwich Village",1,98
17138076,"Springfield Gardens",1,60
17138302,"Upper West Side",1,120
17140748,"South Slope",1,100
17141182,"Morningside Heights",1,100
17141413,"Ridgewood",1,90
17147561,"East Village",1,85
17150899,"Kips Bay",1,285
17151145,"West Village",1,125
17151230,"SoHo",1,109
17155039,"East Harlem",1,48
17157615,"East Village",1,78
17173473,"Rego Park",1,30
17176173,"Washington Heights",1,70
17189812,"East Elmhurst",1,64
17189819,"Bedford-Stuyvesant",1,60
17192158,"Washington Heights",1,50
17192800,"Fresh Meadows",1,55
17214699,"Gowanus",1,146
17222454,"East Elmhurst",1,48
17224372,"Sunset Park",1,28
17225037,"Sunset Park",1,30
17231011,"Rego Park",1,50
17239021,"East Village",1,145
17239212,"Gowanus",1,37
17239321,"East Village",1,140
17242854,"Concourse",1,40
17252229,"East New York",1,62
17252480,"Upper East Side",1,150
17254708,"Harlem",1,49
17255880,"Crown Heights",1,75
17258228,"Washington Heights",1,50
17263207,"Bensonhurst",1,49
17266124,"Springfield Gardens",1,95
17266255,"West Village",1,158
17280847,"Lower East Side",1,250
17283064,"Fresh Meadows",1,69
17287645,"Washington Heights",1,60
17295495,"Hell's Kitchen",1,110
17298366,"DUMBO",1,250
17302040,"Bedford-Stuyvesant",1,45
17311284,"Flatbush",1,100
17319360,"Fresh Meadows",1,90
17321243,"Williamsburg",1,78
17325829,"Bedford-Stuyvesant",1,100
17331192,"Williamsburg",1,200
17332200,"Kensington",1,40
17339688,"Sunnyside",1,50
17349377,"Washington Heights",1,79
17358323,"Douglaston",1,99
17367187,"Highbridge",1,75
17367289,"Far Rockaway",1,35
17368006,"Chelsea",1,82
17368958,"Far Rockaway",1,35
17380431,"Park Slope",1,150
17404164,"Upper East Side",1,126
17418177,"Crown Heights",1,275
17430853,"Rego Park",1,30
17430920,"Roosevelt Island",1,150
17432700,"Long Island City",1,109
17433572,"Harlem",1,500
17435074,"Sheepshead Bay",1,100
17437106,"Harlem",1,10
17437772,"Harlem",1,55
17442248,"Upper West Side",1,80
17446640,"Greenpoint",1,75
17458077,"Flatiron District",1,250
17465159,"East Village",1,72
17475107,"Schuylerville",1,20
17475711,"St. George",1,50
17476990,"Bedford-Stuyvesant",1,41
17477606,"Williamsburg",1,75
17477888,"Williamsburg",1,100
17478246,"Williamsburg",1,65
17479736,"Harlem",1,50
17480159,"Jamaica",1,75
17481484,"Crown Heights",1,75
17494449,"Bushwick",1,50
17496320,"Rego Park",1,31
17508940,"Washington Heights",1,35
17512898,"Greenwich Village",1,300
17513491,"Astoria",1,75
17515547,"Little Italy",1,155
17515870,"Financial District",1,100
17520883,"Harlem",1,125
17529637,"East Village",1,110
17531493,"Upper West Side",1,75
17534186,"Williamsburg",1,139
17537893,"West Village",1,4000
17540291,"Carroll Gardens",1,125
17542694,"Crown Heights",1,45
17544058,"Upper East Side",1,35
17544220,"Upper East Side",1,35
17545558,"East Village",1,73
17547029,"Bushwick",1,54
17548575,"Murray Hill",1,75
17552955,"Washington Heights",1,80
17554298,"Huguenot",1,180
17556509,"Williamsburg",1,126
17557873,"Windsor Terrace",1,45
17558336,"Bushwick",1,47
17560543,"Harlem",1,51
17568601,"Bedford-Stuyvesant",1,55
17584136,"Chelsea",1,190
17586014,"South Slope",1,175
17587000,"Jamaica",1,65
17591452,"Brighton Beach",1,120
17600777,"Prospect-Lefferts Gardens",1,160
17604613,"Harlem",1,25
17609502,"Jamaica",1,45
17610016,"Bedford-Stuyvesant",1,55
17610023,"Prospect Heights",1,74
17610059,"Chelsea",1,100
17610107,"Chinatown",1,178
17611001,"Jamaica",1,80
17618903,"Gowanus",1,95
17625707,"Prospect-Lefferts Gardens",1,100
17632790,"Coney Island",1,450
17634206,"Hell's Kitchen",1,130
17635569,"Cobble Hill",1,70
17638709,"Park Slope",1,60
17640413,"Bedford-Stuyvesant",1,60
17651607,"Astoria",1,55
17652158,"Williamsburg",1,80
17655017,"Long Island City",1,100
17664413,"Olinville",1,125
17665943,"East Elmhurst",1,55
17665996,"Edgemere",1,50
17666011,"Upper West Side",1,125
17667188,"Rego Park",1,75
17669272,"Hell's Kitchen",1,134
17669561,"East New York",1,60
17677710,"Bushwick",1,85
17682843,"Astoria",1,80
17684098,"Morningside Heights",1,139
17686461,"Long Island City",1,58
17692964,"Tribeca",1,251
17697886,"Park Slope",1,250
17698189,"Long Island City",1,58
17698990,"Long Island City",1,58
17701658,"Upper East Side",1,126
17702242,"Upper East Side",1,129
17702320,"Upper East Side",1,119
17707963,"Jamaica",1,50
17711806,"Bedford-Stuyvesant",1,65
17712552,"Crown Heights",1,65
17714306,"Crown Heights",1,50
17716523,"Arrochar",1,122
17718694,"Bushwick",1,90
17719353,"Gravesend",1,79
17725136,"Bushwick",1,45
17729060,"Nolita",1,75
17738717,"Rosedale",1,22
17739111,"Brighton Beach",1,50
17748284,"Astoria",1,65
17749273,"Woodside",1,35
17750380,"Williamsburg",1,83
17750513,"Williamsburg",1,45
17751140,"East Elmhurst",1,55
17753121,"Ridgewood",1,60
17754072,"East Elmhurst",1,38
17756109,"Midtown",1,800
17759478,"Bedford-Stuyvesant",1,89
17759482,"Lower East Side",1,68
17762525,"Chelsea",1,139
17765841,"Flushing",1,229
17771762,"Bushwick",1,50
17774731,"East Harlem",1,115
17774810,"Ridgewood",1,55
17774989,"Harlem",1,30
17776390,"Bushwick",1,71
17776554,"Bushwick",1,70
17777286,"East Harlem",1,115
17777654,"Springfield Gardens",1,65
17778366,"Rockaway Beach",1,120
17778941,"Bedford-Stuyvesant",1,59
17779504,"Springfield Gardens",1,65
17781440,"Jamaica",1,80
17793180,"Bushwick",1,100
17794915,"Harlem",1,25
17796480,"Jackson Heights",1,51
17797691,"Upper East Side",1,95
17808825,"Canarsie",1,69
17826827,"Greenpoint",1,116
17832970,"Brighton Beach",1,60
17842170,"Bedford-Stuyvesant",1,100
17845507,"South Slope",1,50
17848838,"Bedford-Stuyvesant",1,80
17861841,"Sheepshead Bay",1,99
17866302,"Harlem",1,75
17874595,"East Harlem",1,65
17881553,"Crown Heights",1,39
17889021,"Ditmars Steinway",1,89
17891040,"Bay Ridge",1,29
17897913,"Maspeth",1,65
17899730,"Tremont",1,150
17902970,"Hell's Kitchen",1,100
17906420,"Bedford-Stuyvesant",1,148
17915565,"Upper West Side",1,95
17923165,"West Village",1,99
17926910,"East Harlem",1,125
17929219,"West Village",1,395
17937356,"East Village",1,150
17940029,"Whitestone",1,45
17943774,"Long Island City",1,225
17952472,"Flushing",1,108
17957663,"Bedford-Stuyvesant",1,200
17963856,"Inwood",1,65
17968140,"Brighton Beach",1,57
17975664,"Edenwald",1,75
17977439,"Elmhurst",1,85
17979132,"Upper West Side",1,45
17981447,"Chelsea",1,57
17986678,"Crown Heights",1,85
17988416,"Flushing",1,45
17992512,"Stapleton",1,70
18005542,"Morningside Heights",1,45
18005835,"East Village",1,150
18007671,"East Flatbush",1,15
18012028,"Bushwick",1,53
18013489,"Financial District",1,100
18020906,"Flushing",1,57
18022636,"Greenpoint",1,151
18024760,"Bedford-Stuyvesant",1,45
18024772,"Chelsea",1,95
18034890,"Chelsea",1,105
18037392,"Park Slope",1,159
18042742,"Bushwick",1,72
18051877,"Randall Manor",1,5000
18059231,"Upper West Side",1,67
18059239,"Gowanus",1,142
18063815,"Upper East Side",1,195
18071246,"Long Island City",1,35
18071399,"Chelsea",1,2800
18075511,"Washington Heights",1,80
18076623,"Bedford-Stuyvesant",1,45
18076911,"Jamaica",1,50
18086316,"Midtown",1,350
18086664,"Crown Heights",1,57
18090441,"Prospect-Lefferts Gardens",1,76
18091187,"Washington Heights",1,40
18091991,"Washington Heights",1,55
18095883,"East Elmhurst",1,125
18104553,"Williamsburg",1,160
18120946,"Bedford-Stuyvesant",1,125
18134537,"Upper West Side",1,250
18136478,"Carroll Gardens",1,199
18149668,"Upper East Side",1,150
18151976,"Bedford-Stuyvesant",1,71
18158353,"Bedford-Stuyvesant",1,60
18159825,"Ditmars Steinway",1,99
18162965,"Park Slope",1,300
18173198,"Harlem",1,31
18173787,"East Elmhurst",1,48
18173989,"Chelsea",1,69
18175051,"Bushwick",1,60
18175743,"Glendale",1,100
18176796,"East Flatbush",1,140
18177024,"Williamsburg",1,235
18181620,"Gramercy",1,379
18188958,"Williamsburg",1,224
18190894,"Bushwick",1,49
18194415,"Park Slope",1,75
18196956,"Boerum Hill",1,53
18197137,"Jamaica",1,80
18197946,"Washington Heights",1,35
18208285,"Upper East Side",1,100
18208811,"Harlem",1,115
18209795,"Upper West Side",1,40
18210358,"Kips Bay",1,235
18210425,"Boerum Hill",1,64
18214015,"Little Italy",1,90
18221090,"Jackson Heights",1,75
18221864,"Upper West Side",1,148
18221952,"Ditmars Steinway",1,95
18227645,"East Harlem",1,100
18228187,"Flushing",1,45
18239623,"Midtown",1,186
18240632,"Baychester",1,75
18240743,"Stapleton",1,65
18242004,"Washington Heights",1,51
18249844,"Harlem",1,85
18254317,"Upper West Side",1,150
18256895,"Hell's Kitchen",1,99
18264166,"Richmond Hill",1,50
18271718,"Bushwick",1,60
18273151,"Financial District",1,100
18273542,"Bedford-Stuyvesant",1,75
18283511,"Hell's Kitchen",1,99
18286031,"Ridgewood",1,55
18286232,"East Village",1,150
18286926,"Canarsie",1,125
18287688,"Upper East Side",1,145
18287772,"Hell's Kitchen",1,99
18288828,"Hell's Kitchen",1,99
18290841,"Morningside Heights",1,145
18305741,"Stapleton",1,55
18306444,"SoHo",1,215
18309354,"Morningside Heights",1,125
18312034,"Upper East Side",1,1475
18314102,"Murray Hill",1,160
18329545,"Chinatown",1,180
18330221,"Williamsburg",1,125
18338709,"East Harlem",1,100
18340320,"Harlem",1,200
18347469,"Harlem",1,55
18348443,"Bedford-Stuyvesant",1,60
18353019,"Fresh Meadows",1,45
18354821,"Astoria",1,50
18355480,"Williamsburg",1,250
18357947,"Williamsburg",1,100
18358621,"Hell's Kitchen",1,350
18359426,"Arverne",1,48
18361045,"Downtown Brooklyn",1,225
18366609,"Inwood",1,46
18373404,"Bedford-Stuyvesant",1,150
18374250,"Bedford-Stuyvesant",1,30
18387744,"Crown Heights",1,50
18390907,"Bedford-Stuyvesant",1,200
